policy,bw_mbit,obj_label,client,iteration,obj_bytes,rtt_nominal_ms,n_conn,n_iterations,fct_ms_mean,fct_ms_median,fct_ms_std,fct_ms_p95,goodput_mbps_mean,goodput_mbps_median,goodput_mbps_std,goodput_mbps_p95,trasferimento_ms_mean,trasferimento_ms_median,trasferimento_ms_std,trasferimento_ms_p95,retrans_mean,retrans_median,retrans_std,retrans_p95,srtt_ms_mean,srtt_ms_median,srtt_ms_std,srtt_ms_p95,iw_applied_mean,iw_applied_median,iw_applied_std,iw_applied_p95,max_cwnd_mean,max_cwnd_median,max_cwnd_std,max_cwnd_p95,retrans_flow_pct,penalties_total
ewma,50,1K,h4,4,1024,52.0,15,1,128.5593,130.361,6.8069,135.9913,0.0639,0.0628,0.0035,0.0698,64.7915,66.28,6.2344,72.4472,0.0,0,0.0,0.0,64.7043,64.586,3.6392,69.5455,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
ewma,50,1K,h4,5,1024,52.0,15,1,128.4438,127.881,6.4405,138.6368,0.0639,0.0641,0.0031,0.0677,65.2639,64.681,4.3669,71.5962,0.0,0,0.0,0.0,63.9821,63.177,3.2906,68.8852,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
ewma,50,1K,h4,6,1024,52.0,15,1,126.5667,124.561,6.1779,136.4343,0.0649,0.0658,0.0031,0.0687,64.758,64.163,6.4099,72.6779,0.0,0,0.0,0.0,62.6144,63.465,3.9021,67.398,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
ewma,50,1K,h4,7,1024,52.0,15,1,129.3827,129.798,8.2871,141.9137,0.0636,0.0631,0.0041,0.0699,64.4385,64.783,5.3155,72.2249,0.0,0,0.0,0.0,63.5773,63.886,5.42,70.4779,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
ewma,50,1K,h4,8,1024,52.0,15,1,127.9851,127.833,5.8945,137.9899,0.0641,0.0641,0.0029,0.068,63.5217,62.515,3.5418,71.3736,0.0,0,0.0,0.0,62.4337,61.262,3.5118,67.4201,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
ewma,50,1K,h4,9,1024,52.0,15,1,128.9189,126.532,6.8283,139.8048,0.0637,0.0647,0.0033,0.0675,65.4799,65.645,5.7083,72.8199,0.0,0,0.0,0.0,63.6592,63.036,3.1686,68.6015,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
ewma,50,1K,h4,10,1024,52.0,15,1,128.8013,129.717,7.0201,137.8223,0.0638,0.0632,0.0035,0.07,64.4617,64.01,5.8312,72.7891,0.0,0,0.0,0.0,63.5235,64.284,4.0212,69.7632,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,1,1024,6.0,15,1,13.4227,13.363,0.3712,13.9948,0.6107,0.613,0.0161,0.6249,6.8301,6.759,0.2593,7.203,0.0,0,0.0,0.0,6.4672,6.454,0.1443,6.7139,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,2,1024,6.0,15,1,13.4863,13.275,0.4179,14.0756,0.608,0.6171,0.0186,0.6279,6.8778,6.771,0.4228,7.5218,0.0,0,0.0,0.0,6.4877,6.436,0.1856,6.7887,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,3,1024,6.0,15,1,13.4669,13.33,0.5836,14.5187,0.6093,0.6146,0.0248,0.6307,6.8941,6.661,0.5651,7.8969,0.0,0,0.0,0.0,6.4945,6.43,0.2235,6.9087,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,4,1024,6.0,15,1,13.6143,13.367,0.5514,14.4891,0.6026,0.6129,0.0236,0.6246,6.9033,6.743,0.485,7.7262,0.0,0,0.0,0.0,6.5651,6.45,0.2818,6.9622,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,5,1024,6.0,15,1,13.44,13.332,0.3668,13.9769,0.6099,0.6145,0.0165,0.6317,6.8651,6.993,0.3676,7.4265,0.0,0,0.0,0.0,6.4498,6.375,0.2145,6.7889,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,6,1024,6.0,15,1,13.7027,13.484,0.6303,14.7926,0.5989,0.6075,0.0258,0.6244,7.0387,6.932,0.6806,8.303,0.0,0,0.0,0.0,6.5846,6.471,0.3523,7.3343,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,7,1024,6.0,15,1,13.5239,13.258,0.6982,14.5879,0.6071,0.6179,0.0288,0.6326,6.8859,6.671,0.6033,7.8824,0.0,0,0.0,0.0,6.5148,6.462,0.2855,6.937,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,8,1024,6.0,15,1,13.3598,13.275,0.3062,13.9057,0.6135,0.6171,0.0137,0.6273,6.7708,6.704,0.3567,7.4688,0.0,0,0.0,0.0,6.4724,6.456,0.1504,6.6724,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,9,1024,6.0,15,1,13.4344,13.279,0.3827,14.1755,0.6102,0.6169,0.0166,0.6226,6.7977,6.725,0.3033,7.305,0.0,0,0.0,0.0,6.4668,6.414,0.1481,6.7034,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h2,10,1024,6.0,15,1,13.4078,13.175,0.6395,14.612,0.6122,0.6218,0.0272,0.6376,6.8923,6.716,0.4942,7.7571,0.0,0,0.0,0.0,6.4589,6.386,0.2099,6.8407,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,1,1024,22.0,15,1,56.8616,56.311,3.8221,61.4589,0.1447,0.1455,0.0104,0.1612,30.2212,30.635,2.6198,33.0977,0.0,0,0.0,0.0,29.1441,29.385,2.2868,31.486,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,2,1024,22.0,15,1,57.8913,58.288,2.9484,61.5224,0.1419,0.1405,0.0074,0.1535,30.7863,30.602,1.8586,32.9241,0.0,0,0.0,0.0,29.7552,29.966,1.6594,31.5289,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,3,1024,22.0,15,1,57.4897,57.803,3.1233,61.5173,0.1429,0.1417,0.0079,0.1545,30.1067,31.288,3.0793,33.1656,0.0,0,0.0,0.0,29.2576,29.391,1.9544,31.5583,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,4,1024,22.0,15,1,57.2338,57.135,2.9565,61.4653,0.1435,0.1434,0.0074,0.1539,30.2123,29.626,2.3565,33.3988,0.0,0,0.0,0.0,29.4836,29.2,1.4657,31.5661,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,5,1024,22.0,15,1,56.4292,56.402,3.4099,60.8363,0.1457,0.1452,0.0091,0.1613,29.7616,29.273,2.8607,33.1385,0.0,0,0.0,0.0,29.2255,30.024,1.8728,31.4482,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,6,1024,22.0,15,1,56.3939,56.648,2.9187,60.5215,0.1456,0.1446,0.0078,0.1581,29.3327,29.817,2.4147,33.1524,0.0,0,0.0,0.0,29.5089,29.744,1.6931,31.7147,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,7,1024,22.0,15,1,56.2093,56.523,3.6622,60.7551,0.1464,0.1449,0.0104,0.161,28.9901,28.808,2.9358,33.0525,0.0,0,0.0,0.0,29.0924,29.775,2.1313,31.2457,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,8,1024,22.0,15,1,56.5801,56.729,3.1916,61.111,0.1452,0.1444,0.0087,0.1598,30.236,30.204,2.6603,33.0018,0.0,0,0.0,0.0,28.9655,29.282,1.8578,31.2382,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,9,1024,22.0,15,1,56.4973,56.944,2.5312,59.9081,0.1453,0.1439,0.0067,0.1571,29.0344,29.195,2.25,32.3699,0.0,0,0.0,0.0,29.3425,30.125,1.6226,30.9726,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h3,10,1024,22.0,15,1,56.6345,57.323,2.6001,60.1712,0.1449,0.1429,0.0069,0.1549,29.3457,29.527,2.8283,33.3369,0.0,0,0.0,0.0,29.4014,30.004,1.4694,31.0814,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,1,1024,52.0,15,1,127.9693,129.505,5.9541,134.4255,0.0641,0.0633,0.0031,0.0695,64.4716,65.244,4.772,69.8666,0.0,0,0.0,0.0,63.0889,62.676,4.1821,69.8503,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,2,1024,52.0,15,1,128.4369,131.303,7.3083,136.9741,0.064,0.0624,0.0037,0.0695,64.9093,64.67,4.7697,71.8478,0.0,0,0.0,0.0,63.4082,64.319,4.9578,69.8442,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,3,1024,52.0,15,1,130.0047,130.164,5.645,138.1695,0.0631,0.0629,0.0027,0.0667,65.4131,66.307,4.6313,71.6162,0.0,0,0.0,0.0,64.7013,65.001,3.7139,70.0599,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,4,1024,52.0,15,1,129.4042,128.997,5.8337,138.0378,0.0634,0.0635,0.0029,0.0683,65.3354,65.708,4.7767,72.4074,0.0,0,0.0,0.0,62.7772,61.968,4.4369,69.2221,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,5,1024,52.0,15,1,126.1363,125.845,4.6917,132.9129,0.065,0.0651,0.0024,0.0685,63.5231,63.195,3.2077,68.123,0.0,0,0.0,0.0,61.7432,61.98,3.309,65.7477,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,6,1024,52.0,15,1,125.9155,124.56,6.2176,135.1938,0.0652,0.0658,0.0032,0.0695,64.5438,64.567,5.3267,72.6107,0.0,0,0.0,0.0,61.4518,62.268,4.1228,67.8413,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,7,1024,52.0,15,1,128.2611,127.322,3.4557,134.4088,0.0639,0.0643,0.0017,0.066,63.2325,62.952,3.5289,68.2268,0.0,0,0.0,0.0,62.9399,63.149,2.9851,67.6106,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,8,1024,52.0,15,1,129.4408,128.435,6.5486,137.9437,0.0634,0.0638,0.0032,0.068,65.5577,64.819,4.0585,71.8621,0.0,0,0.0,0.0,64.024,64.472,3.3352,68.0653,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,9,1024,52.0,15,1,129.9993,130.889,5.075,136.0147,0.0631,0.0626,0.0026,0.0676,65.7059,65.165,4.3992,71.6085,0.0,0,0.0,0.0,64.4868,65.09,4.2917,69.9261,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware,50,1K,h4,10,1024,52.0,15,1,127.3211,129.077,8.4807,137.4746,0.0646,0.0635,0.0045,0.072,63.6897,62.957,6.2008,72.5265,0.0,0,0.0,0.0,62.992,63.072,3.9046,67.9467,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,1,1024,6.0,15,1,13.3121,13.293,0.3356,13.8366,0.6157,0.6163,0.0153,0.6392,6.7245,6.737,0.326,7.291,0.0,0,0.0,0.0,6.467,6.459,0.2059,6.7787,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,2,1024,6.0,15,1,13.5873,13.529,0.4684,14.3465,0.6036,0.6055,0.0204,0.6275,6.9897,6.882,0.3996,7.6381,0.0,0,0.0,0.0,6.4977,6.447,0.1469,6.7097,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,3,1024,6.0,15,1,13.4067,13.233,0.4473,14.1339,0.6116,0.6191,0.0194,0.6286,6.8322,6.704,0.4819,7.5775,0.0,0,0.0,0.0,6.4612,6.426,0.2036,6.7312,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,4,1024,6.0,15,1,13.754,13.478,0.6578,14.9188,0.5968,0.6078,0.0274,0.6233,7.1085,6.885,0.6796,8.3389,0.0,0,0.0,0.0,6.5582,6.498,0.2552,7.0515,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,5,1024,6.0,15,1,13.6143,13.495,0.4867,14.4332,0.6024,0.607,0.0209,0.6255,7.0646,6.973,0.4078,7.7107,0.0,0,0.0,0.0,6.4723,6.408,0.1181,6.6308,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,6,1024,6.0,15,1,13.703,13.447,0.5386,14.6259,0.5987,0.6092,0.0231,0.6253,7.0139,6.79,0.4632,7.6757,0.0,0,0.0,0.0,6.5917,6.559,0.2902,7.106,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,7,1024,6.0,15,1,14.0573,14.2,0.5048,14.6504,0.5835,0.5769,0.0211,0.6165,7.3626,7.49,0.4489,7.9109,0.0,0,0.0,0.0,6.6959,6.608,0.2605,7.1195,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,8,1024,6.0,15,1,13.5765,13.285,0.5359,14.5778,0.6042,0.6166,0.023,0.6239,6.9521,6.747,0.5228,7.9516,0.0,0,0.0,0.0,6.5098,6.477,0.1428,6.718,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,9,1024,6.0,15,1,13.4136,13.267,0.436,14.2334,0.6113,0.6175,0.0191,0.6313,6.7933,6.695,0.3654,7.5351,0.0,0,0.0,0.0,6.4433,6.429,0.1475,6.6457,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h2,10,1024,6.0,15,1,13.5465,13.385,0.5495,14.5504,0.6056,0.612,0.0229,0.626,6.9359,6.819,0.511,7.9618,0.0,0,0.0,0.0,6.4756,6.4,0.2079,6.8167,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,1,1024,22.0,15,1,56.0632,56.88,3.8654,61.8228,0.1468,0.144,0.0103,0.1617,28.6943,28.872,3.4502,33.0075,0.0,0,0.0,0.0,29.0964,29.695,2.0259,31.4551,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,2,1024,22.0,15,1,57.2739,57.915,3.362,61.2435,0.1435,0.1414,0.0088,0.1564,30.9313,32.071,2.6287,33.3709,0.0,0,0.0,0.0,29.4824,29.121,1.5579,31.3294,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,3,1024,22.0,15,1,57.0223,57.843,3.022,60.7979,0.144,0.1416,0.0077,0.1559,29.3409,29.547,1.8605,31.7822,0.0,0,0.0,0.0,29.5568,29.749,1.2513,31.166,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,4,1024,22.0,15,1,56.2007,55.483,2.9107,60.8951,0.1461,0.1476,0.0074,0.1554,29.2876,29.43,2.7392,33.1618,0.0,0,0.0,0.0,29.1103,29.171,1.6307,31.2853,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,5,1024,22.0,15,1,55.3288,55.393,2.3408,59.1449,0.1483,0.1479,0.0062,0.1567,28.85,28.828,1.7403,31.1953,0.0,0,0.0,0.0,28.4297,28.341,1.3931,30.3479,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,6,1024,22.0,15,1,55.2221,55.563,3.7721,61.737,0.149,0.1474,0.0101,0.1622,29.1551,29.032,2.5494,33.0294,0.0,0,0.0,0.0,28.1624,27.712,2.1547,31.4776,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,7,1024,22.0,15,1,56.3807,56.934,2.7283,59.5053,0.1456,0.1439,0.0072,0.1581,28.9924,29.349,2.7937,32.9062,0.0,0,0.0,0.0,29.2481,29.906,1.6297,31.1727,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,8,1024,22.0,15,1,56.207,56.337,2.4634,59.8467,0.146,0.1454,0.0065,0.1566,28.6675,28.096,1.8664,31.2711,0.0,0,0.0,0.0,29.4531,30.148,1.6799,30.8655,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,9,1024,22.0,15,1,56.9986,57.163,2.5895,60.176,0.144,0.1433,0.0067,0.1553,29.9405,29.696,2.0707,33.3227,0.0,0,0.0,0.0,29.6728,30.176,1.3597,30.9755,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h3,10,1024,22.0,15,1,57.2303,57.647,3.0678,61.3644,0.1435,0.1421,0.0079,0.1563,30.0497,29.173,2.2059,33.2829,0.0,0,0.0,0.0,29.8444,30.406,1.5123,31.5663,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,1,1024,52.0,15,1,128.4641,128.342,4.8458,136.4203,0.0639,0.0638,0.0024,0.0668,64.0668,64.374,4.1981,70.2385,0.0,0,0.0,0.0,63.5438,63.715,2.9076,67.2747,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,2,1024,52.0,15,1,130.5592,130.003,7.4315,140.4564,0.0629,0.063,0.0036,0.0682,65.6545,65.442,4.9966,72.6233,0.0,0,0.0,0.0,64.5083,65.318,4.1722,69.5973,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,3,1024,52.0,15,1,127.0199,127.178,5.5946,134.4395,0.0646,0.0644,0.0029,0.0695,65.3411,65.339,3.8966,70.8046,0.0,0,0.0,0.0,62.6841,63.019,3.4925,67.6412,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,4,1024,52.0,15,1,131.9689,132.717,7.3741,141.4837,0.0623,0.0617,0.0035,0.0677,66.3889,65.316,5.0919,72.7432,0.0,0,0.0,0.0,64.6675,65.239,4.1099,70.4032,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,5,1024,52.0,15,1,127.8466,127.593,7.0995,139.1823,0.0643,0.0642,0.0036,0.0688,63.3302,63.079,5.3083,70.6651,0.0,0,0.0,0.0,63.0597,62.222,4.3298,69.3497,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,6,1024,52.0,15,1,129.3902,130.101,6.4666,138.2924,0.0635,0.063,0.0032,0.0685,65.4707,64.783,4.2583,71.3331,0.0,0,0.0,0.0,63.9077,64.023,3.0085,68.0707,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,7,1024,52.0,15,1,127.2243,128.611,8.5402,138.3018,0.0647,0.0637,0.0045,0.0719,62.2817,61.949,5.9046,70.6888,0.0,0,0.0,0.0,62.3855,62.505,5.1415,69.171,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,8,1024,52.0,15,1,131.4731,132.558,4.411,136.872,0.0624,0.0618,0.0022,0.066,67.5879,68.698,4.0084,72.3726,0.0,0,0.0,0.0,64.9837,65.047,3.4143,69.8724,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,9,1024,52.0,15,1,126.7219,125.758,6.8532,138.5629,0.0648,0.0651,0.0035,0.0698,63.9915,64.662,5.2334,70.2887,0.0,0,0.0,0.0,62.5695,62.147,4.0722,68.1091,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
lossaware-disc,50,1K,h4,10,1024,52.0,15,1,128.5177,130.22,6.817,138.2428,0.0639,0.0629,0.0034,0.0684,64.8226,65.231,5.7935,72.8486,0.0,0,0.0,0.0,63.4523,63.279,3.8703,68.2852,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,1,1024,6.0,15,1,13.4002,13.226,0.6161,14.4609,0.6124,0.6194,0.026,0.6337,6.8563,6.686,0.5419,7.9064,0.0,0,0.0,0.0,6.4814,6.404,0.219,6.8071,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,2,1024,6.0,15,1,13.3698,13.495,0.3656,13.8591,0.6132,0.607,0.017,0.6404,6.8858,6.9,0.2915,7.2813,0.0,0,0.0,0.0,6.4284,6.415,0.1537,6.6482,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,3,1024,6.0,15,1,13.6841,13.688,0.5583,14.5447,0.5996,0.5985,0.024,0.6289,6.9963,6.859,0.4817,7.7523,0.0,0,0.0,0.0,6.5077,6.455,0.199,6.8102,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,4,1024,6.0,15,1,13.5508,13.424,0.4326,14.2525,0.6051,0.6103,0.0191,0.6324,6.9457,6.823,0.3361,7.5081,0.0,0,0.0,0.0,6.5052,6.533,0.1262,6.678,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,5,1024,6.0,15,1,13.496,13.365,0.4601,14.2876,0.6076,0.6129,0.0195,0.6256,6.9248,6.782,0.4343,7.7015,0.0,0,0.0,0.0,6.4947,6.432,0.1375,6.7154,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,6,1024,6.0,15,1,13.4997,13.41,0.4777,14.4331,0.6075,0.6109,0.0208,0.6308,6.8385,6.725,0.4392,7.8297,0.0,0,0.0,0.0,6.4634,6.45,0.131,6.6513,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,7,1024,6.0,15,1,13.3759,13.367,0.3276,13.8585,0.6128,0.6129,0.0148,0.6313,6.7629,6.719,0.2562,7.1734,0.0,0,0.0,0.0,6.4495,6.377,0.1469,6.6844,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,8,1024,6.0,15,1,13.6105,13.501,0.4069,14.2222,0.6024,0.6068,0.018,0.629,6.9855,6.873,0.3969,7.6162,0.0,0,0.0,0.0,6.5215,6.574,0.1381,6.7037,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,9,1024,6.0,15,1,13.5825,13.414,0.5166,14.3233,0.6039,0.6107,0.0227,0.6291,7.0015,6.771,0.4796,7.6921,0.0,0,0.0,0.0,6.4556,6.423,0.1686,6.7394,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h2,10,1024,6.0,15,1,13.4865,13.375,0.439,14.1545,0.608,0.6125,0.0195,0.6295,6.8377,6.727,0.3352,7.4465,0.0,0,0.0,0.0,6.4874,6.468,0.1982,6.8116,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,1,1024,22.0,15,1,56.8241,56.87,3.394,61.7751,0.1447,0.144,0.0089,0.1606,30.1332,31.206,2.5849,32.6774,0.0,0,0.0,0.0,28.8984,28.709,1.7968,31.2442,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,2,1024,22.0,15,1,51.3189,51.262,1.1899,53.3208,0.1597,0.1598,0.0037,0.1649,26.3135,26.153,0.8811,27.9297,0.0,0,0.0,0.0,26.1947,26.465,0.8275,26.9486,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,3,1024,22.0,15,1,58.1113,58.989,4.365,63.3776,0.1417,0.1389,0.011,0.1601,30.9258,31.32,3.3606,35.2157,0.0,0,0.0,0.0,29.4207,29.818,2.3551,32.126,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,4,1024,22.0,15,1,56.5858,57.195,2.407,59.5493,0.145,0.1432,0.0062,0.155,29.2852,29.589,2.8818,33.1629,0.0,0,0.0,0.0,29.2166,29.295,1.5024,31.1993,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,5,1024,22.0,15,1,56.0679,57.326,3.3624,59.9945,0.1466,0.1429,0.0091,0.1623,29.2043,28.616,2.7768,32.9619,0.0,0,0.0,0.0,28.544,29.268,2.2916,30.7959,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,6,1024,22.0,15,1,56.3034,56.103,3.0156,61.4188,0.1459,0.146,0.0077,0.156,29.2542,29.727,1.8936,32.1357,0.0,0,0.0,0.0,29.1311,30.132,1.9149,31.3142,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,7,1024,22.0,15,1,56.4625,56.651,3.3709,61.5648,0.1456,0.1446,0.0086,0.1569,29.1567,29.502,2.7621,33.5599,0.0,0,0.0,0.0,29.1998,29.258,1.6722,31.4557,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,8,1024,22.0,15,1,56.4236,57.973,3.4155,60.587,0.1457,0.1413,0.0092,0.1617,29.7713,29.886,2.9967,33.1737,0.0,0,0.0,0.0,29.0441,29.687,2.2895,31.1871,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,9,1024,22.0,15,1,57.3395,57.888,2.3245,60.6929,0.1431,0.1415,0.0059,0.1527,29.461,29.292,2.2725,32.6372,0.0,0,0.0,0.0,29.5003,29.743,1.4286,31.3227,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h3,10,1024,22.0,15,1,56.1197,55.789,2.6063,60.105,0.1463,0.1468,0.0067,0.1543,29.2716,29.1,2.578,33.1521,0.0,0,0.0,0.0,29.1846,29.536,1.4249,31.0067,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h4,1,1024,52.0,15,1,128.2257,128.358,7.6618,137.2178,0.0641,0.0638,0.004,0.0708,64.5838,62.807,5.1222,71.3428,0.0,0,0.0,0.0,62.967,62.857,4.2146,69.4577,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h4,2,1024,52.0,15,1,118.4587,118.923,3.7747,123.2767,0.0692,0.0689,0.0022,0.072,59.1506,59.88,2.8909,62.3364,0.0,0,0.0,0.0,58.4037,59.137,2.0824,60.8957,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
metrics,50,1K,h4,3,1024,52.0,15,1,127.7013,127.795,8.3548,138.3346,0.0644,0.0641,0.0043,0.0716,63.7395,63.573,6.3868,72.505,0.0,0,0.0,0.0,63.9323,66.128,4.0938,68.5806,10.0,10,0.0,10.0,10.0,10,0.0,10.0,0.0,0
